id,image_ids,species,location,date,latitude,longitude,ind_conf
16378,34711;34712,Pluteus cervinus,"USA, California",2009-01-16,39.1473,-123.53616,89%
17313,34903,Boletus edulis,"USA, California",2008-12-04,36.99036,-122.05908,91%
17390,35091,Amanita muscaria,"France, Clermont-Ferrand",2001-10-15,45.76554,2.92932,91%
17394,35098,Boletus edulis,"France, Clermont-Ferrand",2001-10-15,45.76554,2.92932,95%
17422,35135;35134;35136;35137;35139,Coprinus comatus,"Slovenia, Posočje",2009-01-24,46.27998,13.47948,91%
17563,35488,Trametes versicolor,"USA, California",2009-02-02,39.35988,-123.81516,93%
18069,35707,Boletus edulis,"USA, Idaho",2008-09-04,48.62808,-116.8686,83%
18224,35946,Amanita amerirubescens,"USA, Connecticut",2008-08-22,41.50566,-72.44676,82%
18358,36264;36265,Pluteus cervinus,"USA, California",2009-02-14,37.8783,-122.23548,85%
18427,36417;36418;36419;36420,Coprinus comatus,"Chile, Magallanes",2009-02-09,-50.95782,-73.01988,82%
18486,36567,Fuligo septica,"USA, North Carolina",2004-07-18,35.53902,-82.56528,91%
18894,37607,Amanita muscaria,"Austria, Salzburg",2008-07-25,47.80278,13.05648,92%
19023,37975,Cantharellus cinnabarinus,"USA, Missouri",2008-06-15,38.62206,-90.6948,86%
19027,37982;37983,Pluteus cervinus,"USA, Indiana",2008-10-15,38.2788,-86.57172,86%
19045,38025,Boletus edulis,"Austria, Salzburg",2008-07-21,47.23632,13.10472,92%
19048,38044;38045,Boletus edulis,"Austria, Salzburg",2008-07-22,47.23632,13.10472,92%
19089,38234;39178,Lactarius indigo,"USA, Missouri",2008-10-15,38.68992,-90.71496,91%
19319,38817,Coprinus comatus,"USA, California",2009-03-05,36.99036,-122.05908,85%
19335,38871,Boletus edulis,"Canada, British Columbia",2007-07-09,55.54998,-120.99996,74%
19336,38872;38873;38874,Boletus edulis,"Canada, British Columbia",2008-09-27,54.11232,-126.55548,77%
19733,39884;39885,Mixed collection,"Canada, British Columbia",2007-06-29,55.54998,-120.99996,85%
19783,40028,Pluteus cervinus,"USA, California",2009-03-24,37.8423,-122.19048,86%
19821,40127,Amanita muscaria,"Canada, British Columbia",2007-08-23,55.54998,-120.99996,84%
19961,40408;40409;40410,Pluteus cervinus,"USA, Missouri",2009-04-03,38.68992,-90.71496,86%
19982,40473;40474;40475;40476;40477;40478;40479;40480,Amanita muscaria,"New Zealand, Auckland",2009-04-04,-36.42534,174.19392,95%
19991,40500;40501;40502,Ganoderma applanatum,"Slovenia, East Julian Alps",2009-04-04,46.1664,13.7304,76%
20178,40898;40899;40900,Pluteus cervinus,"USA, West Virginia",2009-04-11,38.02392,-81.12024,85%
20288,41149;41150;41151,Coprinus comatus,"Canada, British Columbia",2008-09-14,55.54998,-120.99996,85%
20297,41170;41171;41172,Pluteus cervinus,"Canada, British Columbia",2008-07-17,55.54998,-120.99996,85%
20353,41301,Ganoderma oregonense,"USA, California",2009-04-15,40.7358,-123.89688,90%
20408,41494;41495,Pluteus cervinus,"USA, Ohio",2009-04-18,39.42612,-81.279,94%
20467,41605;41606,Pluteus cervinus,"USA, Ohio",2009-04-21,39.35286,-82.03932,91%
20691,42309;42310,Trametes versicolor,"USA, California",2009-02-08,37.3302,-122.18004,76%
20906,43089;43091,Trametes versicolor,"USA, Missouri",2009-05-09,38.46006,-90.29412,92%
20961,43260,Amanita muscaria,"USA, California",2005-11-02,41.79978,-124.10352,91%
21035,43467;43468,Artomyces pyxidatus,"USA, West Virginia",2009-05-14,37.935,-81.05904,85%
21057,43551;43552;43553;43554;43555;45483;45484;45485,Pluteus cervinus,"USA, California",2009-03-10,37.34334,-122.1606,92%
21136,43858,Amanita muscaria,"New Zealand, Auckland",2009-05-17,-36.92322,174.68856,82%
21197,44058;44057,Amanita muscaria,"Mexico, Jalisco",2008-08-23,20.85048,-103.96332,57%
21338,44576,Amanita muscaria,"Argentina, Neuquén",2009-05-27,-40.15512,-71.35416,93%
21345,44592,Fuligo septica,"USA, Missouri",2009-05-27,38.62458,-90.23652,86%
21355,44616,Amanita muscaria,"Argentina, Neuquén",2009-05-27,-40.1238,-71.31852,77%
21356,44617,Amanita muscaria,"Argentina, Neuquén",2009-05-27,-40.1238,-71.31852,77%
21374,44705;44706;44707,Amanita amerirubescens,"USA, Georgia",2009-05-28,32.77818,-83.23236,94%
21380,44731;44735;44736,Amanita muscaria,"USA, West Virginia",2009-05-29,39.22002,-81.11484,84%
21384,44745,Fuligo septica,"USA, West Virginia",2009-05-28,39.22002,-81.11484,92%
21548,45210,Fuligo septica,"USA, Ohio",2009-06-01,39.35286,-82.03932,90%
21573,45278;45279;45280;45281,Artomyces pyxidatus,"USA, Maryland",2009-05-29,39.07836,-77.2542,91%
21579,45299;45300;45301;45302,Fuligo septica,"USA, California",2009-06-02,37.8801,-122.18256,91%
21583,45314;45315,Artomyces pyxidatus,"USA, West Virginia",2009-06-02,38.02392,-81.12024,91%
21763,45991;45992;45993;45994;46309;46310;46311,Pluteus cervinus,"USA, California",2009-06-05,37.03608,-122.07852,85%
21911,46460;46461;46462;46463;46464,Amanita muscaria,"Germany, Thüringen",2006-09-15,50.71302,10.72404,90%
22044,46653;46654;46655,Fuligo septica,"USA, Georgia",2009-06-11,33.38982,-82.0404,91%
22114,46872;46873;46874,Amanita amerirubescens,"USA, Georgia",2009-06-12,33.84846,-84.465,91%
22116,46876;46877;46878,Amanita amerirubescens,"USA, Georgia",2009-06-12,34.23348,-84.45852,91%
22170,47061;47062;47063;47064;47065;47066,Trametes versicolor,"Slovenia, Posočje",2008-10-09,46.32498,13.49532,76%
22216,47201;47202,Fuligo septica,Japan,2009-06-15,37.69038,137.28600000000003,71%
22243,47321,Amanita muscaria,"USA, Pennsylvania",2009-06-14,41.04216,-76.4244,75%
22269,47384;47385,Pluteus cervinus,"Switzerland, Geneva",2009-06-15,46.23282,6.13044,74%
22303,47487;47488;47489;47602;47603,Amanita amerirubescens,"USA, Maryland",2009-06-18,39.07836,-77.2542,91%
22398,47761,Coprinus comatus,"USA, California",2009-03-05,37.7577,-122.43744,84%
22435,47866;47867;47868;47870,Amanita amerirubescens,"USA, West Virginia",2009-06-21,37.94166,-81.21852,91%
22445,47900;47901;47902,Amanita amerirubescens,"USA, Georgia",2009-06-22,33.84846,-84.465,84%
22447,47906;47908,Amanita amerirubescens,"USA, Georgia",2009-06-22,34.66926,-83.4714,84%
22506,48119,Ganoderma applanatum,"USA, California",2009-06-24,38.3985,-122.82732,86%
22531,48234,Amanita muscaria,"USA, Ohio",2009-06-23,39.43188,-82.18404,84%
22546,48272;48273;48274,Fuligo septica,"USA, West Virginia",2009-06-25,38.0007,-81.15804,76%
22570,48363;48364;48365;48366,Ganoderma applanatum,"USA, California",2009-06-27,37.03608,-122.07852,77%
22602,48501,Cantharellus cinnabarinus,"USA, Maryland",2009-06-28,39.5316,-76.98672,77%
22604,48504;48505;48506;48507,Amanita amerirubescens,"USA, Maryland",2009-06-28,39.07836,-77.2542,93%
22617,48568;48567,Lactarius indigo,"USA, Ohio",2009-06-28,39.35286,-82.03932,94%
22621,48779;48575,Amanita amerirubescens,"USA, Ohio",2009-06-28,39.35286,-82.03932,91%
22631,48607;48608;48609,Lactarius indigo,"USA, West Virginia",2009-06-28,38.02392,-81.12024,94%
22650,48666,Ganoderma applanatum,"USA, California",2009-05-15,37.7577,-122.43744,91%
22761,48979;48980;48981,Amanita amerirubescens,"USA, West Virginia",2009-07-01,38.02392,-81.12024,84%
22808,49101,Amanita amerirubescens,"USA, Ohio",2009-07-02,39.35286,-82.03932,86%
22809,49102;49103,Amanita amerirubescens,"USA, Ohio",2009-07-02,39.35286,-82.03932,91%
22830,49142;49141;49143;49144,Coprinus comatus,"USA, Colorado",2009-07-03,39.63636,-105.32916,86%
22843,49192,Amanita amerirubescens,"USA, Ohio",2009-07-02,39.35286,-82.03932,91%
22867,49269;49270,Pluteus cervinus,"USA, California",2009-02-27,37.7577,-122.43744,78%
22915,49387;49388,Ganoderma applanatum,"USA, New Hampshire",2009-05-30,44.61102,-71.20152,82%
22916,49389;49390;49391,Ganoderma applanatum,"USA, California",2009-03-05,37.7577,-122.43744,73%
22918,49392,Trametes versicolor,"USA, California",2009-03-23,37.7577,-122.43744,85%
22923,49397,Trametes versicolor,"USA, California",2009-03-23,37.7577,-122.43744,81%
22931,49419;49420,Artomyces pyxidatus,"USA, Ohio",2009-07-04,39.2679,-81.87588,94%
22934,49423,Amanita amerirubescens,"USA, Ohio",2009-07-04,39.2679,-81.87588,76%
23040,49800;49801,Cantharellus cinnabarinus,"USA, Maryland",2009-07-04,39.07836,-77.2542,91%
23046,49818;49819;49820,Pluteus cervinus,"USA, California",2009-07-08,37.03608,-122.07852,91%
23049,49829;49830;49831;49832,Trametes versicolor,"USA, California",2009-07-08,37.03608,-122.07852,92%
23052,49840;49841,Amanita amerirubescens,"USA, West Virginia",2009-07-09,37.96722,-81.22212,90%
23073,49904;49905,Amanita muscaria,"USA, Indiana",2009-06-21,40.16178,-85.7196,84%
23114,50026,Hypomyces lactifluorum,"USA, Ohio",2009-07-11,39.31542,-82.36152,94%
23126,50073;50074,Boletus edulis,"USA, Pennsylvania",2009-07-11,41.44194,-76.06368,79%
23140,50113;50118,Artomyces pyxidatus,"Canada, Quebec",2009-07-11,45.8163,-77.03748,92%
23177,50259;50257;50258,Hypomyces lactifluorum,"USA, Ohio",2009-07-13,39.35286,-82.03932,91%
23215,50366;50367,Amanita amerirubescens,"USA, Missouri",2009-07-15,38.52126,-90.53352,92%
23226,50397;50398;50399;50400;50401,Boletus edulis,"Canada, Ontario",2009-07-15,45.79974,-77.13972,92%
23244,50478;50479,Amanita muscaria,"USA, Massachusetts",2009-07-16,42.46074,-71.34948,84%
23245,50483;50480;50481;50482;50484;50485;50584;50585,Fuligo septica,"USA, Massachusetts",2009-07-16,42.37092,-71.08992,78%
23263,50561,Fuligo septica,"USA, California",2009-07-16,37.03608,-122.07852,92%
23272,50589;50590;50591,Trametes versicolor,"USA, California",2009-07-17,37.7577,-122.43744,85%
23311,50702;50703;50704;50705;50706,Ganoderma applanatum,"USA, California",2009-07-18,37.1241,-121.9806,85%
23379,50934;50935;50936,Cantharellus cinnabarinus,"USA, West Virginia",2009-07-20,37.94166,-81.21852,92%
23489,51254;51255,Coprinus comatus,"Australia, South Australia",2009-05-21,-34.92432,138.60288,95%
23551,51429;51430;51431;51432;51433;51434;51435;51436;51437;51438;51439;51440,Ganoderma applanatum,"USA, California",2009-07-24,37.03608,-122.07852,74%
23576,51498;51499;51502,Hypomyces lactifluorum,"USA, Ohio",2009-07-26,39.35286,-82.03932,92%
23591,51544;51545;51546;51547,Amanita amerirubescens,"USA, Georgia",2009-07-27,32.77818,-83.23236,91%
23616,51618,Artomyces pyxidatus,"USA, Ohio",2009-07-27,39.35286,-82.03932,92%
23630,51658;51659,Cantharellus cinnabarinus,"USA, Ohio",2009-07-27,39.35286,-82.03932,94%
23660,51759;51760,Hypomyces lactifluorum,"USA, Ohio",2009-07-27,39.35286,-82.03932,91%
23668,51775;51776;51777,Lactarius indigo,"USA, Vermont",2009-07-16,43.71552,-72.30852,94%
23681,51815;51816,Coprinus comatus,"Canada, British Columbia",2009-07-20,51.89814,-120.01212,91%
24035,52834;52835;52836;52837;52838;52839;52840;52841;52842;52843;52844;52845;52849;52850;52851;52852;52858;52859;52860;52861;52862;52863;52864;52865;52866;52867;52868;52869,Amanita muscaria,"Canada, British Columbia",2009-08-06,55.54998,-120.99996,84%
24120,53167;53168;53169;53170;53525;53526,Ganoderma oregonense,"USA, California",2009-08-07,38.80116,-120.08196,78%
24121,53171;53172;53173;53204,Boletus edulis,"USA, California",2009-08-07,38.80116,-120.08196,92%
24134,53217,Lactarius indigo,"Canada, Ontario",2009-08-03,45.3645,-75.69684,95%
24170,53300;53301,Amanita amerirubescens,"USA, North Carolina",2008-07-17,36.20808,-81.66708,77%
24180,53317;53318;53319;53320;53347;53348;53349;53350;53351;53352;53353;53354;53355;53358;53359;53360;53361;53362;53363;53364,Mixed collection,"USA, West Virginia",2009-08-10,37.94166,-81.21852,85%
24182,53324;53325;53333,Cantharellus cinnabarinus,"USA, New Jersey",2009-08-10,40.95522,-74.65572,91%
24191,53367;53368;53369;53370;53371;53372;53373;53374,Pluteus cervinus,"Canada, British Columbia",2009-08-10,55.54998,-120.99996,92%
24200,53392;53393,Lactarius indigo,"USA, Kentucky",2009-08-10,37.07406,-84.74832,95%
24362,53931,Hypomyces lactifluorum,"USA, Missouri",2008-10-28,37.82016,-90.24048,92%
24390,54015;54011;54012;54013;54014;54016;54017;54018;54479,Lactarius indigo,"Mexico, Jalisco",2009-08-15,20.67444,-103.3326,95%
24392,54022;54026;54027,Hypomyces lactifluorum,"Mexico, Jalisco",2009-08-15,20.67444,-103.3326,92%
24401,54045;54046,Cantharellus cinnabarinus,"USA, Pennsylvania",2009-08-16,40.35564,-76.85244,83%
24406,54054;54055,Artomyces pyxidatus,"USA, Pennsylvania",2009-08-16,40.35564,-76.85244,82%
24429,54111;54113;54114;54115,Fuligo septica,"USA, California",2009-08-15,37.03608,-122.07852,94%
24432,54129,Artomyces pyxidatus,"USA, Ohio",2009-08-16,39.43188,-82.18404,77%
24467,54198;54199,Fuligo septica,"USA, California",2009-08-11,37.7577,-122.43744,84%
24533,54374,Artomyces pyxidatus,"Switzerland, Geneva",2009-08-17,46.23282,6.13044,76%
24563,54460;54461,Amanita amerirubescens,"USA, Ohio",2009-08-16,39.43188,-82.18404,94%
24630,54652,Fuligo septica,"USA, Vermont",2009-08-22,43.53552,-72.39816,85%
24677,54759,Mixed collection,"USA, California",2009-08-23,38.08818,-122.93316,85%
24689,54787;54788,Cantharellus cinnabarinus,"USA, Vermont",2009-07-14,43.53552,-72.39816,94%
24695,54806;54807;54808;54809,Trametes versicolor,"USA, California",2009-08-23,37.036080000000005,-122.07852,76%
24739,54941;54942,Trametes versicolor,"USA, California",2009-08-25,38.3985,-122.82732,92%
24781,55065,Fuligo septica,"USA, Ohio",2009-08-28,39.58506,-81.15984,76%
24822,55168,Amanita amerirubescens,"USA, Ohio",2009-08-27,39.35286,-82.03932,91%
24848,55223;55224;55225,Pluteus cervinus,"USA, Georgia",2009-08-31,32.77818,-83.23236,91%
24858,55274;55275;55276;55277;55278;55279;55280;55281;55282;55283,Amanita amerirubescens,"USA, Georgia",2009-08-31,32.77818,-83.23236,91%
24877,55326,Fuligo septica,"USA, California",2009-08-31,36.99378,-121.89816,85%
24916,55498;55499,Cantharellus cinnabarinus,"USA, North Carolina",2009-09-02,35.81802,-81.85068,95%
24934,55574,Amanita amerirubescens,"USA, Georgia",2009-09-03,32.77818,-83.23236,91%
25023,55974;55975;55976,Amanita amerirubescens,"USA, Missouri",2009-09-08,38.46006,-90.29412,91%
25037,56022;56023;56024;56025,Amanita muscaria,"USA, Michigan",2009-09-08,42.46038,-85.46976,84%
25060,56112;56113;56114,Amanita amerirubescens,"USA, Georgia",2009-09-08,32.77818,-83.23236,91%
25078,56192;56193,Boletus edulis,"USA, California",2009-09-09,39.31128,-123.72696,95%
25104,56285;56286;56343;56344,Boletus edulis,"USA, Pennsylvania",2009-09-05,41.40558,-76.27896,90%
25196,56613;56614;56615;56616;56617,Grifola frondosa,"USA, Michigan",2009-09-13,42.46038,-85.46976,94%
25226,56752;56753;56754;56755;56757;56758,Lactarius indigo,"USA, Pennsylvania",2009-09-14,40.14414,-76.7556,96%
25239,56789;56786;56787;56788,Hypomyces lactifluorum,"Mexico, Michoacan",2009-08-20,19.755,-100.37088,92%
25328,57049,Amanita muscaria,"Scotland, East Dunbartonshire",2009-09-15,55.96722,-4.26456,92%
25339,57062,Boletus edulis,"Scotland, East Dunbartonshire",2009-09-02,55.96722,-4.26456,76%
25367,57126,Amanita amerirubescens,"USA, Georgia",2009-09-15,32.77818,-83.23236,91%
25396,57184,Amanita muscaria,"Scotland, East Dunbartonshire",2009-08-04,55.96722,-4.26456,80%
25419,57244,Artomyces pyxidatus,"USA, New Jersey",2006-07-30,40.30704,-74.8638,92%
25436,57282,Mixed collection,"USA, California",2009-09-17,38.08476,-122.86764,85%
25456,57346,Amanita muscaria,"Scotland, East Dunbartonshire",2009-09-17,55.96272,-4.16196,80%
25524,57496;57497;57498,Ganoderma applanatum,"USA, California",2009-09-19,38.57526,-123.31296,85%
25525,57503,Grifola frondosa,"USA, Missouri",2009-09-21,38.46006,-90.29412,92%
25540,57542;57543;57544;57546,Amanita muscaria,Japan,2009-09-21,37.69038,137.286,93%
25546,57568;57569;57570;57571,Grifola frondosa,"USA, West Virginia",2009-09-22,37.94706,-81.20808,91%
25581,57682;57683;57684;57685,Lactarius indigo,"USA, Georgia",2009-09-22,34.47774,-85.34772,83%
25653,57853;57854;57855;57856;58064,Amanita muscaria,"Mexico, Michoacan",2009-08-21,19.755,-100.37088,85%
25729,58039;58040;58041,Lactarius indigo,"USA, Texas",2009-09-20,30.61134,-94.63788,92%
25754,58108,Amanita muscaria,"Scotland, East Dunbartonshire",2009-09-07,55.96272,-4.16196,93%
25760,58120,Amanita muscaria,"Scotland, East Dunbartonshire",2009-09-03,55.96722,-4.26456,89%
25806,58113;58114;58115;58116,Amanita muscaria,"USA, Pennsylvania",2009-09-25,40.1355,-76.86072,84%
25854,58386,Mixed collection,"USA, Pennsylvania",2009-09-19,39.87162,-80.45208,85%
25879,58450;58449,Amanita muscaria,"USA, Pennsylvania",2009-09-27,40.04352,-77.2614,84%
25880,58451;58452;58453,Cantharellus cinnabarinus,"USA, Pennsylvania",2009-09-27,40.04352,-77.26140000000001,72%
25894,58478;58479;58480,Amanita muscaria,"USA, West Virginia",2009-09-27,37.94166,-81.21852,84%
25916,58544;58545,Amanita muscaria,"USA, Pennsylvania",2009-09-27,40.0851,-76.88448,84%
26010,58764,Ganoderma applanatum,Slovenia,2009-09-29,46.07622,14.76576,91%
26013,58767,Trametes versicolor,Slovenia,2009-09-30,46.07622,14.76576,77%
26028,58803;58804;58805,Lactarius indigo,"USA, North Carolina",2009-09-21,35.49708,-82.05192,92%
26035,58823;58824,Cantharellus cinnabarinus,"USA, North Carolina",2009-09-21,35.49708,-82.05192,94%
26121,59021;59022,Amanita amerirubescens,"USA, North Carolina",2009-09-21,35.49708,-82.05192,95%
26122,59023,Amanita muscaria,"USA, North Carolina",2009-09-21,35.49708,-82.05192,84%
26288,59514,Amanita muscaria,"USA, Ohio",2009-10-04,39.35286,-82.03932,84%
26337,59692;59693;59694;59695,Pluteus cervinus,"USA, West Virginia",2009-10-06,37.94166,-81.21852,85%
26357,59759;59760;59761;59762,Mixed collection,"Mexico, Michoacan",2009-08-21,19.69308,-100.55556,85%
26380,59806;59807;59808;59809,Amanita muscaria,"Canada, Ontario",2009-10-06,42.95718,-81.3222,84%
26382,59816;59817,Fuligo septica,"USA, California",2009-10-08,37.02258,-121.95432,92%
26459,60050;60051;60052;89759;89760,Trametes versicolor,"Canada, Ontario",2009-10-08,45.79974,-77.13972,86%
26574,60368;60369;60370;60371,Amanita muscaria,"USA, Pennsylvania",2009-10-12,41.16456,-75.96,92%
26576,60376;60377;60378;60379,Amanita muscaria,"USA, Pennsylvania",2009-10-12,41.16456,-75.96,82%
26582,60398;60399,Coprinus comatus,"South Africa, KwaZulu-Natal",2009-10-08,-29.84832,30.9924,88%
26631,60527;60530,Trametes versicolor,"USA, Georgia",2009-10-14,32.77818,-83.23236,84%
26751,60844,Fuligo septica,"USA, California",2009-10-17,38.57526,-123.31296,86%
26811,61018;61019,Coprinus comatus,"USA, California",2009-10-18,38.3985,-122.82732,86%
26855,61145;61146,Boletus edulis,"USA, California",2005-09-28,39.09312,-120.02148,94%
27000,61547;61546;61548,Boletus edulis,"USA, California",2009-10-22,38.08476,-122.86764,91%
27053,61647,Coprinus comatus,"USA, California",2009-10-22,36.99036,-122.05908,85%
27067,61676;61677,Boletus edulis,"USA, Oregon",2009-10-18,45.51048,-122.71896,92%
27097,61731,Coprinus comatus,"USA, Oregon",2009-10-18,45.51048,-122.71896,86%
27111,61746;61929,Hypomyces lactifluorum,"USA, Oregon",2009-10-18,45.51048,-122.71896,86%
27134,61795,Pluteus cervinus,"USA, Oregon",2009-10-18,45.51048,-122.71896,86%
27136,61799,Trametes versicolor,"USA, California",2009-10-23,37.0584,-122.05404,85%
27297,62116;62117;62118,Trametes versicolor,"USA, California",2009-10-24,37.03608,-122.07852,85%
27299,62123;62124;62125,Ganoderma applanatum,"USA, California",2009-10-24,37.03608,-122.07852,85%
27305,62135,Boletus edulis,"USA, California",2009-10-24,38.08476,-122.86764,90%
